Q Q0 dL dH-dL a b dmin dmax-dmin Objective
0.865394 0.989354 0.370049 0.621361 3.03593 2.77895 0.881518 0.393063 0.800793
0.445194 0.214193 0.563522 0.507381 3.34711 3.55828 0.507516 0.412551 0.386757
0.780436 0.261716 0.78289 0.280296 1.27102 3.14221 0.874518 0.0557751 0.929218
0.292074 0.922423 0.953879 0.0249177 1.8913 3.26236 0.0640147 0.744822 0.607933
0.664079 0.692538 -0.131173 0.497154 0.842924 1.08469 0.00462884 0.582328 0.55358
0.352506 0.709104 0.625016 0.57407 2.70463 3.34125 0.87403 0.902127 0.311034
0.851997 0.714094 0.065581 0.489375 2.93762 0.968428 0.585421 0.269782 0.946867
0.494968 0.559662 0.290237 0.86793 2.62941 1.89072 -0.162359 0.709867 0.266802
0.20665 0.825836 -0.0420371 0.287425 0.877984 3.47684 0.423233 0.0809747 3.21271
0.248757 0.90799 0.756336 0.541936 1.84064 1.8817 0.139179 0.147973 1.21207
0.340832 0.742183 0.932789 0.097754 3.17453 1.44993 0.133498 0.671891 0.367709
0.611458 0.726718 0.684465 0.119298 3.6783 1.56111 -0.195339 0.0960649 1.2508
0.914457 0.953005 0.713975 0.394631 2.53907 2.39257 0.497772 0.702828 0.649552
0.717291 0.37701 0.0046261 0.0278821 2.18465 2.68329 -0.0403917 0.395108 0.566993
0.888757 0.809982 0.156939 0.145394 3.41173 1.42839 0.28834 0.137454 0.774586
0.392425 0.301211 0.0428847 0.0614952 2.83312 3.66651 -0.0633094 0.887135 0.297431
0.741869 0.275088 0.787776 0.459425 1.52718 1.72545 -0.18808 0.712669 0.398864
0.767656 0.902008 0.0922773 0.516673 1.43998 2.26793 0.222524 0.732776 0.60421
0.855505 0.96217 0.278209 0.710735 2.62297 2.60425 0.172323 0.166244 0.578091
0.295002 0.92979 0.160201 0.713393 0.845725 2.92234 0.66318 0.614857 0.300991
0.347582 0.488242 0.463904 0.0478137 3.97551 1.58644 -0.0938645 0.594049 0.219627
0.524166 0.814263 0.431131 0.418407 1.41272 3.86904 0.272369 0.0748225 0.562315
0.521738 0.64723 0.926443 0.211865 3.00817 1.95209 0.0136747 0.0194196 2.31128
0.25935 0.323244 -0.0781685 0.606199 2.96745 3.81681 0.462819 0.628612 0.854229
0.364817 0.862261 0.89247 0.315121 1.99191 0.949341 0.692663 0.529193 0.110269
0.907535 0.962822 0.0146912 0.226121 3.42848 1.08609 0.0380149 0.437146 0.692462
0.891259 0.857705 0.753945 0.67242 3.15742 3.75656 0.0108888 0.819844 0.590926
0.662292 0.757277 -0.148068 0.647847 2.69434 0.993028 0.854971 0.352077 1.91474
0.256529 0.898127 -0.144188 0.726467 1.34564 2.98366 0.980731 0.777378 0.752713
0.438737 0.487748 0.864408 0.455458 1.82197 2.26644 0.325466 0.423523 0.339047
0.795568 0.9423 0.544563 0.696815 3.95523 3.39026 0.562079 0.954981 0.62812
0.226084 0.630805 0.327737 0.450391 1.49241 3.9093 0.725337 0.186153 1.98814
0.691248 0.667065 0.318033 0.292177 3.12638 2.42398 -0.0698533 0.7426 0.473228
0.83948 0.330529 0.538941 0.707452 3.2293 1.3719 0.550229 0.0686638 0.710409
0.597014 0.508913 0.0909608 0.0112404 3.94921 3.59805 0.321863 0.419053 0.742175
0.700028 0.906172 0.164581 0.103126 1.12645 3.20374 0.986151 0.0361836 5.75242
0.597219 0.311334 0.686738 0.966261 0.907709 1.52595 0.173783 0.638786 0.30074
0.311839 0.78683 0.377378 0.148044 3.77184 2.74892 0.85898 0.223907 2.52806
0.508646 0.91192 0.0493553 0.794477 1.75539 1.92942 0.630795 0.660874 0.703569
0.362796 0.453531 0.561898 0.479912 2.8176 0.9558 0.0989189 0.504034 0.196159
0.632347 0.262471 0.34263 0.65055 2.51821 3.3584 0.513525 0.180782 0.883755
0.467079 0.552929 0.817516 0.225182 2.99126 2.66382 0.350233 0.0282573 1.89486
0.69346 0.897477 0.615687 0.920802 2.26163 1.65526 0.306963 0.0441873 0.864237
0.220544 0.396127 0.270844 0.844453 3.93111 3.76173 0.221965 0.329925 0.118455
0.94825 0.497316 0.253575 0.983224 1.12156 2.39879 0.970814 0.154704 0.917243
0.474754 0.631085 0.120419 0.383922 3.09633 1.55827 0.230527 0.849032 0.519806
0.861091 0.208652 -0.132291 0.130067 3.39722 3.21251 0.243091 0.811728 0.725217
0.403757 0.407399 0.558736 0.774779 1.72395 1.42205 0.488487 0.113951 0.163927
0.47105 0.329841 0.202026 0.781401 2.74688 0.975448 0.950386 0.729489 1.2765
0.837403 0.226757 0.574861 0.0329747 1.28293 1.08904 0.043906 0.780513 0.581405
0.544437 0.590535 0.373699 0.10994 1.44313 2.12038 0.306512 0.107826 0.280239
0.770432 0.434391 0.519311 0.302186 1.47843 3.30082 0.154482 0.360272 0.451269
0.468493 0.358948 0.221274 0.359787 1.51867 2.09647 0.582803 0.10555 4.36437
0.754503 0.754899 0.285036 0.798632 3.62715 1.43017 0.551126 0.0752847 1.72657
0.594787 0.3103 -0.0650308 0.0636627 3.48075 1.08678 0.600344 0.078586 27.2409
0.612589 0.387687 -0.177919 0.445148 2.19195 2.13094 0.113045 0.57543 0.717077
0.658993 0.753812 0.58975 0.613445 2.60157 3.64198 0.771713 0.836544 0.579624
0.438289 0.339733 0.347413 0.354707 0.910277 1.67025 0.921279 0.0725234 12.6218
0.91875 0.950182 0.638083 0.295088 1.55019 3.39132 0.833223 0.919174 0.677465
0.541945 0.294941 0.774999 0.739461 1.62437 2.46767 0.0120788 0.259483 0.601284
0.744342 0.926169 0.272813 0.553664 1.54523 0.865451 0.920097 0.0391331 15.4273
0.286161 0.758852 0.825097 0.282374 0.813563 1.65018 0.997045 0.735801 0.0744443
0.604114 0.55368 0.195638 0.612232 2.13733 2.98336 -0.0885018 0.10141 0.512519
0.448187 0.204111 0.530668 0.187104 2.47991 1.48571 0.634204 0.586455 0.621504
0.491883 0.209769 0.874302 0.524604 1.52496 3.23626 0.962067 0.485001 0.473136
0.646259 0.598465 0.0992152 0.878387 3.9657 1.46483 0.919872 0.655208 1.10885
0.561775 0.849458 0.0261905 0.170224 2.25151 2.57011 0.307746 0.100033 2.19946
0.774741 0.548053 0.55416 0.0586243 3.02672 1.58556 0.938506 0.809116 0.744436
0.37281 0.439082 0.36391 0.446137 3.58737 1.60457 0.4545 0.208139 0.742639
0.489239 0.207119 0.559088 0.785997 2.56156 1.53276 0.778611 0.25921 1.04606
0.253279 0.862644 0.398616 0.252937 2.03077 1.77602 -0.0576802 0.254189 0.730986
0.450235 0.75359 0.6364 0.629812 1.65986 3.99683 0.444824 0.0895232 0.65923
0.785525 0.739291 -0.0889251 0.735215 2.54444 3.61128 0.330871 0.606426 0.728616
0.485431 0.849768 -0.0223432 0.902735 3.82775 3.09086 0.92211 0.645898 1.27131
0.231273 0.237167 0.80179 0.578416 1.6127 2.62406 0.713374 0.576701 0.150675
0.57763 0.363842 0.953267 0.106777 2.79185 2.62621 0.947889 0.665465 0.528466
0.200122 0.961318 0.958644 0.600373 3.38153 3.61127 0.826557 0.978142 0.327779
0.442405 0.361077 0.270512 0.423473 1.12036 2.95661 0.656369 0.894942 0.494399
0.344712 0.864019 0.578019 0.904717 1.37385 0.947466 -0.0135025 0.084458 1.46363
0.531036 0.428795 0.0896993 0.881868 2.77312 3.33788 0.866383 0.137545 19.0785
0.912167 0.726875 0.611235 0.498999 2.93652 1.99582 0.0324411 0.283769 0.552467
0.549296 0.399502 0.0740742 0.620979 1.87412 2.37268 0.0159877 0.0169855 0.68236
0.337199 0.659738 -0.00182917 0.0872173 1.19297 1.79093 0.254515 0.270299 0.646922
0.978536 0.983969 0.882741 0.353339 1.68002 3.39108 0.118146 0.182213 0.600939
0.57022 0.462683 0.250344 0.640196 0.835124 2.82295 0.91235 0.529506 0.923247
0.686828 0.916555 0.686979 0.208431 1.20565 1.02356 0.877001 0.530663 0.598433
0.657856 0.811643 0.557126 0.80263 2.94706 0.9238 -0.0192531 0.932352 0.448083
0.301975 0.430261 0.734618 0.55315 3.47256 2.90473 0.318824 0.452346 0.255785
0.208101 0.8225 0.949553 0.48627 2.29931 1.76518 -0.138431 0.600182 0.725472
0.867346 0.474565 0.612948 0.587993 3.45574 2.82607 0.257707 0.637443 0.616578
0.927489 0.841634 0.149545 0.708744 2.59308 2.82706 0.764654 0.473459 0.759464
0.881078 0.800981 0.0660017 0.0588839 3.64044 0.986068 0.904776 0.397667 0.921969
0.479062 0.511038 0.229563 0.332923 2.98298 2.70358 0.12479 0.479177 0.346933
0.922095 0.846953 0.37448 0.808843 1.62009 3.30123 -0.194441 0.880152 0.628834
0.91985 0.886452 0.165455 0.550134 2.91686 1.55412 0.786602 0.578762 0.75872
0.538064 0.847203 0.673771 0.170607 2.46988 1.91395 0.160758 0.145907 0.747262
0.595814 0.686943 0.348051 0.595262 1.30723 2.4819 0.519082 0.815685 0.50215
0.798391 0.364937 0.617374 0.371384 1.08325 3.75439 -0.173946 0.335216 0.381324
0.316154 0.976029 0.925367 0.431161 1.58133 1.24143 0.65349 0.574293 0.304836
0.951999 0.276825 0.5809 0.505369 3.87619 2.4787 0.186687 0.88625 0.681307
0.627024 0.351526 0.380197 0.472397 2.53532 3.36506 0.603365 0.128669 1.25715
0.477933 0.567868 -0.142477 0.918087 1.76453 3.15429 -0.0759949 0.998967 0.370402
0.897562 0.465181 0.770407 0.249714 2.16744 2.71471 0.405646 0.0403705 0.417095
0.577791 0.504233 -0.126011 0.90808 1.56261 3.71886 0.305707 0.347136 0.9563
0.462399 0.479023 0.853201 0.588981 3.61629 1.21143 0.155123 0.606897 0.272752
0.20166 0.695035 0.986824 0.0324574 1.82938 2.79697 0.234262 0.167594 1.21431
0.535516 0.260967 -0.030901 0.81136 2.70437 3.85272 0.0265565 0.160174 0.62391
0.813116 0.958193 0.145328 0.450074 1.51284 2.62585 0.319669 0.615464 0.642232
0.236599 0.572869 0.629864 0.577335 1.12183 1.54467 0.284663 0.536311 0.27584
0.827774 0.263297 0.473562 0.877826 2.80488 1.67148 0.28431 0.409957 0.615369
0.571726 0.287041 0.671039 0.661955 2.62592 2.70639 0.0194778 0.0113342 2.33292
0.373977 0.252817 0.474258 0.092544 3.73387 2.85979 0.400701 0.729508 0.370492
0.539114 0.646955 0.0386333 0.944661 2.44635 1.1829 -0.0841231 0.968148 0.457205
0.928026 0.208322 0.0646875 0.0914272 0.880703 1.66154 0.258932 0.848339 0.69065
0.636612 0.983737 -0.19566 0.595788 1.36845 2.84103 0.836391 0.864511 0.83097
0.599397 0.593529 0.299498 0.963029 2.686 3.71353 0.200513 0.591276 0.447518
0.433847 0.4289 0.661474 0.395883 3.702 3.63712 0.919849 0.518065 0.67985
0.587673 0.734554 0.72706 0.17292 0.993006 2.38224 0.708153 0.567075 0.408109
0.35964 0.859925 0.386729 0.372257 1.39362 1.1343 0.0216425 0.0236734 1.93614
0.43169 0.235455 0.400367 0.032682 3.11471 3.91246 0.286616 0.742376 0.345337
0.894575 0.384774 0.536944 0.217545 2.69833 2.31622 0.596207 0.766985 0.684935
0.895859 0.78275 0.735121 0.483403 0.987737 2.0703 -0.114614 0.46832 0.523355
0.815966 0.569439 0.423468 0.261905 3.69696 2.35175 0.159262 0.884684 0.617653
0.908247 0.20717 0.235171 0.987603 3.61513 1.26011 0.722253 0.336973 0.821413
0.500332 0.453178 0.146829 0.466431 1.09599 3.35687 0.610075 0.461828 0.819628
0.492368 0.22868 0.601804 0.302059 1.99804 3.83229 0.501306 0.379279 0.328214
0.548493 0.494655 0.423072 0.82706 3.955 0.943249 0.0111683 0.397288 0.336774
0.535928 0.292321 0.787354 0.507143 1.29237 3.98292 -0.0360453 0.757797 0.309558
0.554259 0.340594 0.876726 0.616502 0.879191 1.5057 0.460318 0.516207 0.259654
0.718791 0.974843 0.0491982 0.620762 3.11779 2.2651 0.00586678 0.163019 0.52018
0.969393 0.585691 0.99667 0.582611 3.57676 1.25979 0.306525 0.96998 0.683131
0.228378 0.771842 0.821282 0.0314245 1.79535 3.60704 0.751583 0.599471 0.211496
0.303008 0.398367 0.0548471 0.585453 1.61043 3.59833 0.68077 0.523738 1.00936
0.529971 0.408774 -0.0201046 0.0417794 3.94784 3.48422 0.164887 0.452034 0.68754
0.22721 0.805739 0.311103 0.322614 1.01 1.76629 0.860758 0.917887 0.161624
0.224477 0.806313 -0.0648747 0.690633 1.17446 3.50259 0.349411 0.57321 0.202684
0.952364 0.766979 -0.0411262 0.573123 3.43276 0.893448 0.908905 0.745688 0.758559
0.528631 0.669889 0.128892 0.552105 2.8209 2.88025 0.859577 0.311499 2.00228
0.9528 0.367037 0.213743 0.80347 2.11029 2.10188 0.545086 0.597729 0.715551
0.350316 0.299685 0.380727 0.407895 1.02263 2.71369 0.312074 0.415384 0.143182
0.651343 0.96867 0.676177 0.70268 3.43438 2.83083 -0.0683541 0.388937 0.352074
0.696852 0.563421 0.795725 0.221804 3.8747 3.21447 0.145658 0.438199 0.366258
0.931766 0.280226 0.294612 0.420618 0.838551 1.53837 0.634184 0.899524 0.699509
0.59794 0.502584 0.0987728 0.0219153 1.30651 1.18484 -0.132098 0.604262 0.392979
0.291693 0.875075 0.672027 0.0673277 0.801239 3.96929 0.0676845 0.877557 0.499735
0.965374 0.578088 0.701545 0.887706 1.89061 2.0342 0.542537 0.149991 0.659497
0.635195 0.673113 0.472041 0.38425 1.39386 3.845 -0.184826 0.265217 0.458105
0.715851 0.772606 0.207042 0.783373 2.20996 3.61063 0.781461 0.391578 0.941611
0.431523 0.432994 0.899945 0.0396029 2.65862 0.804217 0.542364 0.253911 0.303907
0.949241 0.805308 0.916018 0.774855 3.20885 2.42988 0.303042 0.221 0.57946
0.324002 0.667606 0.102499 0.404612 1.08289 3.0492 0.737371 0.980553 0.387117
0.403791 0.291522 0.109067 0.772769 3.93659 2.41018 0.625215 0.981141 0.819385
0.416959 0.281351 0.260118 0.129358 1.44532 1.4173 0.642916 0.230638 1.669
0.916095 0.790406 0.45206 0.326482 1.2555 3.65133 -0.0564009 0.398238 0.583658
0.567194 0.920758 0.0858602 0.60997 3.42829 1.75394 0.833798 0.0858639 17.2955
0.596105 0.461534 0.396008 0.103826 3.79496 1.81054 0.449389 0.771716 0.622556
0.240343 0.904359 0.99777 0.0833181 0.894455 3.13341 0.445132 0.943334 0.505938
0.33788 0.691218 0.382709 0.906813 1.05351 2.57482 0.713181 0.291946 0.741638
0.316915 0.952938 -0.190992 0.977494 3.39493 2.8521 -0.0628592 0.239026 0.333182
0.773391 0.422316 0.115996 0.109435 2.86509 1.10698 0.751253 0.520707 0.936518
0.811712 0.805063 0.824442 0.354094 1.69091 1.63428 0.863634 0.0203155 0.955758
0.737328 0.374967 0.763168 0.819154 2.26795 2.38445 0.15132 0.126903 0.52197
0.610034 0.249123 0.929417 0.59738 1.91186 1.88887 0.608042 0.367655 0.34371
0.247847 0.607748 0.771588 0.314768 2.96454 1.9112 0.540064 0.827038 0.0687568
0.614088 0.946035 0.788311 0.371895 2.24584 3.5326 0.727586 0.986815 0.439979
0.764995 0.925535 0.815821 0.224008 2.59526 3.09763 0.932727 0.971164 0.610595
0.49161 0.329819 0.312031 0.878804 3.53508 1.45163 0.0926051 0.42017 0.372539
0.513314 0.755919 -0.0777964 0.608799 3.44719 3.87813 -0.00256878 0.54986 0.460435
0.917275 0.936995 0.583007 0.48646 2.18731 3.24429 0.388671 0.378306 0.635822
0.255845 0.652138 -0.0346853 0.734429 2.07707 2.50324 0.980743 0.669168 1.2017
0.509108 0.207755 0.10833 0.105993 2.03355 3.97377 0.960918 0.576606 1.27018
0.348336 0.538991 0.78163 0.444965 1.86169 2.138 0.256113 0.471252 0.350308
0.878264 0.93936 0.255903 0.444225 3.85161 3.38609 0.952216 0.659339 0.770338
0.438634 0.981065 0.554907 0.296102 2.91574 3.51631 0.731709 0.307588 0.493254
0.619253 0.325182 -0.0873121 0.811636 1.80077 1.22916 0.619964 0.590118 1.06857
0.823869 0.397055 0.44881 0.534398 3.52896 3.46428 0.150453 0.287144 0.524734
0.862624 0.256024 0.986752 0.965656 3.96541 3.71071 -0.192073 0.748593 0.524584
0.951969 0.435301 0.00887734 0.887281 3.68553 2.52789 0.637569 0.645428 0.73829
0.891541 0.749324 0.225089 0.504939 1.28188 1.65123 0.17493 0.908004 0.652495
0.964644 0.709952 0.00277382 0.870667 1.90157 2.09977 0.595742 0.872325 0.716042
0.896727 0.456735 0.150759 0.672149 2.0486 2.19424 0.535069 0.233472 0.818556
0.264396 0.645437 0.253235 0.582188 2.3289 0.857588 0.0101092 0.313988 0.195453
0.516299 0.564409 -0.0420062 0.724338 3.12937 1.87514 -0.174687 0.656728 0.418656
0.944166 0.23237 0.174385 0.0909213 2.48159 2.48921 0.605177 0.905142 0.716158
0.531986 0.953272 0.968548 0.895078 3.54706 3.80696 0.120441 0.221307 0.842885
0.836727 0.585316 0.0552682 0.350419 2.28094 2.89833 0.524258 0.0713925 2.00414
0.688343 0.963355 0.957171 0.167896 2.83555 1.63695 0.414391 0.680594 0.403501
0.388087 0.741192 0.758707 0.917956 2.12194 1.70373 0.295673 0.34433 0.420849
0.508048 0.766613 -0.0503367 0.450844 2.98027 1.28551 0.248537 0.688755 0.673158
0.271905 0.241776 0.40429 0.427191 3.96714 3.93497 0.956284 0.0531775 5.14743
0.448696 0.391794 0.508837 0.888795 1.30365 3.4911 -0.190417 0.409815 0.498634
0.744789 0.730407 -0.198518 0.713207 3.63636 1.45935 0.721651 0.545556 1.08325
0.738792 0.465755 -0.0274146 0.876712 3.65166 2.56923 0.794987 0.604337 0.97797
0.491061 0.97223 0.910423 0.0526632 2.82743 1.98798 0.160093 0.424288 0.465476
0.201959 0.297447 0.191763 0.748065 2.79632 2.93848 0.775721 0.797296 0.740015
0.936944 0.695474 0.175018 0.872211 1.86289 1.24328 -0.0439 0.505677 0.665551
0.402125 0.651476 0.502698 0.518454 0.806441 3.61092 0.182137 0.088974 1.04844
0.777283 0.633998 0.372216 0.227965 2.27174 1.0009 0.327291 0.0186641 0.372763
0.825827 0.810058 0.342012 0.235987 2.58465 0.944646 0.496706 0.42655 0.717105
0.751441 0.352664 -0.171802 0.998138 2.95985 2.92434 0.0750152 0.792266 0.689369
0.272278 0.496973 0.907064 0.0486356 1.51204 3.39867 0.00833243 0.590196 0.597615
0.437161 0.265794 -0.1433 0.776221 3.53583 1.88694 0.696062 0.284087 4.60634
0.934349 0.534499 0.0304519 0.641229 3.79759 3.09403 0.945155 0.440304 0.813872
0.7822 0.553744 0.0102245 0.607729 1.19732 3.21016 0.927115 0.824786 0.793379
0.795373 0.929142 0.515134 0.606251 3.914 2.91597 0.618356 0.232339 0.699478
0.937809 0.219793 0.172897 0.0567731 3.16399 1.80861 0.147641 0.0191681 0.633419
0.962928 0.456257 0.0227274 0.349838 2.75899 2.8884 -0.0379866 0.678245 0.692835
0.690374 0.363789 0.451542 0.88171 3.37681 3.74465 0.598836 0.35653 0.6996
0.782007 0.964042 0.72776 0.154355 3.51492 2.32484 0.173926 0.551809 0.476984
0.848312 0.66683 0.499111 0.604228 3.4314 1.21877 -0.0550756 0.439965 0.545323
0.987951 0.831378 0.508873 0.625204 3.82236 3.72343 0.462909 0.806287 0.70247
0.54786 0.77466 0.551392 0.717905 3.01679 0.858339 0.139892 0.6663 0.348726
0.794005 0.491274 0.917396 0.0429458 3.35582 0.969173 0.103957 0.821891 0.537763
0.32589 0.893319 0.214598 0.170871 1.07104 3.69039 0.167072 0.3025 0.245968
0.916524 0.894939 -0.18292 0.637111 3.87547 3.43528 0.0564956 0.787058 0.699556
0.751697 0.815265 -0.177169 0.143845 3.24579 3.40936 -0.0150953 0.312384 0.70242
0.822469 0.53862 0.249399 0.757306 2.4171 3.48182 0.869708 0.306986 0.963496
0.757787 0.252544 0.960216 0.252622 1.75343 1.96881 -0.177747 0.750595 0.403749
0.262463 0.858819 0.940963 0.447792 1.95712 2.71969 0.706083 0.417414 0.373199
0.328611 0.277239 0.678146 0.220636 1.74443 2.46129 0.639245 0.305892 0.200163
0.396773 0.94679 -0.139426 0.297256 2.85085 1.81651 0.285735 0.483262 0.71702
0.695475 0.310067 0.079904 0.200945 0.894953 1.13071 0.391017 0.797514 0.665645
0.370746 0.718889 0.752544 0.282555 1.17811 1.43807 0.994489 0.232702 0.731469
0.472371 0.624214 -0.164767 0.0409745 2.11277 1.64087 0.912997 0.400648 2.81907
0.687571 0.248123 -0.115209 0.897016 1.29258 1.38725 0.213828 0.289111 0.928641
0.844463 0.683986 0.711725 0.872909 2.51534 1.51501 0.381421 0.150744 0.450252
0.818125 0.336 -0.0998016 0.845545 2.90627 2.13098 0.690807 0.0840402 3.79274
0.764633 0.54216 0.569697 0.731666 1.64429 2.27612 -0.14575 0.914122 0.477399
0.475068 0.578026 -0.0121507 0.0382143 3.54948 3.78858 0.503757 0.799221 0.730875
0.726121 0.604796 0.0760955 0.886293 1.01055 3.36782 -0.197408 0.223731 0.382041
0.247002 0.545178 0.761149 0.594412 3.2613 1.48667 0.515195 0.524046 0.0730386
0.579461 0.323428 -0.145545 0.571319 1.19844 2.49183 0.732817 0.236448 3.21015
0.762445 0.748476 -0.079073 0.382116 3.3441 0.88303 -0.0131317 0.983402 0.67917
0.270793 0.490106 0.895362 0.311085 1.53701 3.57943 0.088418 0.163382 1.29601
0.794451 0.504453 0.39869 0.28166 2.88669 1.71648 0.128388 0.841975 0.605166
0.322107 0.676341 0.147789 0.505623 2.78168 1.76455 0.680064 0.17131 6.47821
0.226726 0.648332 0.68131 0.132532 1.67126 2.90562 0.361477 0.709573 0.273633
0.364371 0.651299 0.74285 0.982432 3.82316 3.43221 0.52882 0.828218 0.189154
0.304936 0.248323 -0.0110807 0.724854 1.92076 1.01797 0.52645 0.969834 0.849415
0.311785 0.950981 0.283824 0.324363 2.50537 1.26908 0.854602 0.808883 0.484314
0.231775 0.615208 0.0552889 0.589199 3.93341 1.21906 0.262061 0.91088 0.43844
0.964029 0.643055 -0.0650541 0.902384 2.28761 2.33279 0.242831 0.955966 0.706139
0.222406 0.89308 0.925518 0.540569 2.83517 1.71205 -0.0317902 0.572897 0.7106
0.580536 0.221652 0.203156 0.459397 1.13411 2.26228 0.0916709 0.436706 0.397245
0.556095 0.55489 0.0917878 0.86622 1.82773 3.55171 0.394705 0.664374 0.594652
0.841911 0.25618 0.159707 0.392272 2.72164 2.70177 0.452442 0.91433 0.704212
0.535417 0.238809 -0.193632 0.943926 2.92549 3.72343 0.601327 0.218544 4.10027
0.256981 0.498273 0.962787 0.48568 1.99876 2.16428 -0.156785 0.350293 0.935627
0.925118 0.3235 0.547667 0.892797 1.72054 3.93242 0.395759 0.409884 0.651975
0.422932 0.702243 0.110427 0.904687 1.00593 3.77427 0.612486 0.663737 0.57126
0.318506 0.323436 0.654957 0.378124 0.943916 3.79147 0.62432 0.538107 0.140055
0.428356 0.723296 0.276403 0.801629 2.47667 1.46405 0.921742 0.631846 0.981133
0.611169 0.285694 0.170156 0.0849312 1.32132 1.25081 0.200637 0.481463 0.564412
0.442708 0.226346 0.474607 0.772084 1.4503 2.1238 -0.00297834 0.641563 0.194526
0.267189 0.921075 0.85768 0.173648 1.22709 1.73818 0.755005 0.745351 0.269333
0.97093 0.849064 0.467213 0.804793 3.44446 2.70131 -0.0124353 0.932886 0.683035
0.483655 0.617657 0.174292 0.933281 2.71416 3.15464 0.287294 0.325426 0.536221
0.379602 0.677189 0.215614 0.466516 2.71319 2.9222 0.924429 0.0603096 4.93585
0.605149 0.618938 0.22145 0.509744 3.2579 1.68796 0.735965 0.494434 1.00091
0.594419 0.582905 0.377032 0.183388 1.21779 1.59368 0.818801 0.141505 2.31453
0.646872 0.529626 0.970447 0.429007 3.40321 0.979362 0.619405 0.647445 0.498963
0.814029 0.670938 0.74641 0.561742 1.88886 0.818387 0.10187 0.98931 0.567587
0.260054 0.595377 0.825886 0.237413 1.0001 1.19565 0.605413 0.385638 0.229923
0.408699 0.533506 0.687986 0.778659 1.38736 3.36561 0.488409 0.214337 0.33241
0.470771 0.727507 0.614674 0.445735 1.79578 3.68949 -0.131591 0.530402 0.436073
0.504036 0.581796 0.511249 0.697792 1.88455 1.27249 0.452021 0.0547323 0.253053
0.476133 0.77391 0.93698 0.447669 2.61928 1.77101 0.165268 0.66669 0.296145
0.564153 0.848992 0.10356 0.350467 1.28448 1.76059 0.672334 0.445455 0.915991
0.986756 0.454259 -0.000963088 0.554104 1.11294 1.67612 0.0304498 0.248724 0.716566
0.874169 0.931247 -0.0571674 0.35485 3.73555 0.870475 0.871295 0.805306 0.814666
